FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,updateTime
1003448,Pacific Palisades Farmers Market,,,,,,Swarthmore & Sunset Streets,Pacific Palisades,Los Angeles,California,,,,,,,,,,-118.535,34.0533,,2009
1003449,Calabasas Old Town Farmers Market,,,,,,Calabasas & Mulholland Dr.,Calabasas,Los Angeles,California,91303,,,,,,,,,-118.636,34.1587,,6/24/2013 14:28
1003450,Lourdes Health System,http://www.lourdesnet.org,,,,,1601 Haddon Avenue,Camden,Camden,New Jersey,8103,June to October,Wed:2:00 pm - 5:00 pm;,,,,,,,-75.0963,39.9267,Healthcare Institution,4/20/2011 20:45
1003451,Lourdes Health System,http://www.lourdesnet.org,,,,,218 Sunset Road,Willingboro,Burlington,New Jersey,8046,May to October,Fri:10:00 am - 2:30 pm;,,,,,,,-74.8819,40.0474,Healthcare Institution,4/20/2011 20:45
1003454,West Park Farmers Market,http://www.grosspointpark.org,,,,,Kercheval,Grosse Point Park,Wayne,Michigan,48230,06/13/2015 to 10/10/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-82.942236,42.380937,,7/28/2015 9:23
1003458,Taste of Tucker Farmers Market - Mill Race Park,,https://www.facebook.com/tasteoftuckerwv?ref=br_tf,,,,Mill Race Park,Parsons,Tucker,West Virginia,26287,07/01/2014 to 10/15/2014,Wed: 9:00 AM-12:00 PM;,,,,,,,-79.680896,39.096495,Local government building grounds,5/19/2014 13:30
1003459,Taste of Tucker Farmers Market,,https://www.facebook.com/tasteoftuckerwv,,,,Riverfront Main Street,Thomas,Tucker,West Virginia,26292,07/14/2014 to 10/24/2014,Fri: 4:00 PM-6:00 PM;,,,,,,,-79.498109,39.1489967,Local government building grounds,5/19/2014 13:34
1003460,Port Sanilac Farmers' Market,http://www.portsanilac.net,https://www.facebook.com/portsanilacfarmersmarket/?fref=ts,,,,228 S. Ridge Street (M25),Port Sanilac,Sanilac,Michigan,48469,05/20/2016 to 10/28/2016,Fri: 2:00 PM-7:00 PM;,05/01/2012 to 06/31/2012,Fri: 3:00 PM-7:00 PM;Sat: 12:00 PM-4:00 PM;,09/03/2012 to 10/33/2012,Fri: 3:00 PM-7:00 PM;Sat: 12:00 PM-4:00 PM;,,,-82.542843,43.424335,,8/13/2016 8:18
1003461,Mitchell County Farmers' Markets,http://www.mitchellgrown.com,https://www.facebook.com/pages/Spruce-Pine-Farmers-Market/10150116875830514,,,,Upper Street,Spruce Pine,Mitchell,North Carolina,28777,05/01/2013 to 10/30/2013,Wed: 2:00 PM-6:00 PM;,11/01/2013 to 04/30/2014,Sat: 12:00 PM-4:00 PM;,,,,,-82.063167,35.915795,Private business parking lot,5/17/2014 14:32
1003462,Cornucopia Farmers Market,,,,,,Town Beach Park,Cornucopia,Bayfield,Wisconsin,,,,,,,,,,-91.1014,46.8578,,Apr 16 2010  1:10PM
1003463,Tipton County Farmer's Market,,,,,,135 E. Jefferson Street,Tipton,Tipton,Indiana,46072,,,,,,,,,-86.0401,40.282,,May 18 2010  1:50PM
1003464,Laughing Daisy Neighborhood Market,,,,,,217 Main Street,Kimberly,Twin Falls,Idaho,83341,,,,,,,,,-114.365,42.5348,,2009
1003465,Brandermill Green Market,http://www.brandermill.com,,,,,4900 Market Square Lane,Midlothian,Chesterfield,Virginia,23112,May to October,Sat:10:00 AM - 12:00 PM;,,,,,,,-77.636606,37.423101,Private business parking lot,5/9/2012 15:08
1003466,The Brandermill Green Market,,,,,,3001 E. Boundry Terrace,Midlothian,,Virginia,23112,,,,,,,,,-77.6469,37.4492,,2011
1003467,Farmersville FM,,,,,,175 East Front Street,Farmersville,Tulare,California,,,,,,,,,,-119.206,36.3046,,2011
1003468,Woodlake FM,,,,,,Magnolia Street And Antelope Ave.,Woodlake,Tulare,California,,,,,,,,,,-119.098,36.4156,,2011
1003469,Acton-Boxborough Farmers Market,http://www.ABFarmersMarket.org,,,,,1 Pearl St,Acton,Middlesex,Massachusetts,1720,"June 19, 2012 to October 21, 2012",sun:10:00 AM - 1:00 PM;,,,,,,,-71.47415,42.47518,Closed-off public street,5/24/2012 13:08
1003470,Collierville Farmers Market,http://www.colliervillefarmersmarket.org,https://www.facebook.com/pages/Collierville-Farmers-Market/113213532050578,,,,454 W. Poplar  Ave.,Collierville,Shelby,Tennessee,38017,05/16/2013 to 10/17/2013,Thu: 8:00 AM-1:00 PM;,,,,,,,-89.677,35.0461,"Faith-based institution (e.g., church, mosque, synagogue, temple)",6/28/2013 11:25
1003472,Morristown Farmers Market,http://www.morristown-nj.org,,,,,Spring St. and Morris St.,Morristown,Morris,New Jersey,7960,06/19/2016 to 11/20/2016,Sun: 8:30 AM-2:00 PM;,,,,,,,-74.478142,40.796528,,6/27/2016 15:36
1003473,Worland - Ten Sleep Farmer's Market,,www.facebook.com/CrystalSpringsFarmersMarket,,,,Pioneer Square,Worland,Washakie,Wyoming,82401,June to October,Sat:8:00 AM - 11:00 AM;,,,,,,,-107.957175,44.017046,Closed-off public street,5/23/2012 12:41
1003474,Wenatchee Valley Farmers Market,http://www.wenatcheefarmersmarket.com,https://www.facebook.com/pages/Wenatchee-Valley-Farmers-Market/111910065486646?bookmark_t=page,,,,7 North Worthen St,Wenatchee,Chelan,Washington,98801,05/09/2015 to 12/19/2015,Wed: 3:00 PM-7:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-120.3078625,47.4249633,,6/28/2016 13:58
1003478,Caribou Farmers Market,http://www.cariboumaine.net,,,,,159 Bennett Drive,Caribou,Aroostook,Maine,4736,May to October,Wed:3:00 PM - 6:00 PM;Sat:8:30 AM - 12:00 PM;,,,,,,,-68.000565,46.870637,Private business parking lot,5/24/2012 22:38
1003483,Central Park FM,,,,,,19Th St. and Q St.,Bakersfield,Kern,California,,,,,,,,,,-119.011,35.3761,,2011
1003484,Park FM,,,,,,Norwalk And Cecil Ave.,Delano,Kern,California,,,,,,,,,,-119.241,35.7759,,2011
1003485,Bishop Market,,,,,,377 W Line St,Bishop,Inyo,California,,,,,,,,,,-118.398,37.3615,,2011
1003486,Mammoth Market,,,,,,Main Street,Mammoth Lake,Mono,California,,,,,,,,,,-118.976,37.6483,,2011
1003488,Cedar Valley Farmers Market,http://www.doylescedarhill.com/farmers-market,https://www.facebook.com/MurphyNCFarmersMarket,,,,01 railroad street,Murphy,Cherokee,North Carolina,28906,04/05/2014 to 11/01/2014,Sat: 10:00 AM-2:00 PM;,,,,,,,-84.036747,35.085835,Local government building grounds,4/1/2014 10:02
1003489,Sedro-Woolley Farmers Market,http://www.sedrowoolleyfarmersmarket.com,https://www.facebook.com/sedrowoolleyfarmersmarket,https://twitter.com/SWfarmersmarket,,,Corner of Ferry and Metcalf,Sedro-Woolley,Skagit,Washington,98284,05/22/2013 to 10/16/2013,Wed: 3:00 PM-7:00 PM;,,,,,,,-122.2389,48.50555,Other,6/30/2013 17:56
1003490,Mission Community Market,http://www.missioncommunitymarket.org,,,,,"Bartlett Street, between 21st and 22nd Streets",San Francisco,San Francisco,California,94110,April to December,Thu:4:00 PM - 8:00 PM;,,,,,,,-122.4149417,37.7556683,Closed-off public street,6/5/2012 15:48
1003492,Floyd County Farmers Market,,https://www.facebook.com/Floydcfmarket,https://twitter.com/fcfarmersmkt,,http://www.pinterest.com/fcfarmersmkt/,155 North Lake Drive,Prestonsburg,Floyd,Kentucky,41653,05/28/2016 to 10/01/2016,Sat: 9:00 AM-2:00 PM;,,,,,,,-82.773807,37.668349,,6/27/2016 13:12
1003494,Panaewa Hawaiian Home Lands Farmers Market,,,,,,Corner of Puainako and Ohuohu,Hilo,Hawaii,Hawaii,96720,,,,,,,,,-155.061,19.6955,,2009
1003495,Fayette County Farmers Market,,,,,,650 McConnell Loop,Fayette,Fayette,Alabama,35555,,,,,,,,,-87.8079,33.7322,,2009
1003496,Lamar County Farmers Market,,,,,,Large Pavilion at Vernon City Park,Vernon,Lamar,Alabama,33592,,,,,,,,,-88.1059,33.7568,,2009
1003497,Clark County Farmers Market,,,,,,First Methodist Church parking lot,Arkadelphia,Clark,Arkansas,71923,,,,,,,,,-93.0711,34.1189,,2009
1003498,Clyde Farmers Market,,,,,,Village Park on South Park St.,Clyde,Wayne,New York,,,,,,,,,,-78.8238,42.9352,,2009
1003500,Dayton Farmers Market,,,,,,Washington Street,Dayton,Rhea,Tennessee,37321,04/01/2016 to 10/01/2016,Mon: 7:00 AM-5:00 PM;Tue: 7:00 AM-5:00 PM;Wed: 7:00 AM-5:00 PM;Thu: 7:00 AM-5:00 PM;Fri: 7:00 AM-5:00 PM;,,,,,,,-85.0132689,35.490505,,6/27/2016 13:13
1003501,Jefferson County Master Gardeners,,,,,,S.E. Regional Airport,Nederland,Jefferson,Texas,77640,,,,,,,,,-93.9499,29.8912,,2009
1003502,Ludlow Farmers Market Inc.,http://www.ludlowfarmersmarket.org,https://www.facebook.com/ludlowfarmersmarket/,,,,53 Main Street,Ludlow,Windsor,Vermont,5149,05/27/2016 to 10/07/2016,Fri: 4:00 PM-7:00 PM;,,,,,,,-72.689924,43.3968,,6/28/2016 9:07
1003504,Punta Gorda Downtown Farmers Market,http://www.puntagordafarmersmarket.com,puntagordafarmersmarket,,,,taylor street and west olympia avenue,punta gorda,Charlotte,Florida,33950,05/07/2016 to 09/24/2016,Sat: 8:00 AM-12:00 PM;,10/01/2012 to 04/29/2017,Sat: 8:00 AM-1:00 PM;,,,,,-82.0502018,26.9342162,,7/6/2016 15:57
1003505,Thursday Afternoon Farmers Market,,,,,,"Goshen Co. Extension Parking Lot, 4516 US Hwy 26/85",Torrington,,Wyoming,82240,,,,,,,,,-104.145,42.0455,,2009
1003506,Pueblo Farmers' Marketeers,,,,,,4 St. & Midtown,Pueblo,Pueblo,Colorado,,,,,,,,,,-104.62,38.2704,,2009
1003507,Willoughby Outdoor Market,,,,,,1 Public Square,Willoughby,Lake,Ohio,44094,,,,,,,,,-81.4059,41.6393,,May 25 2010  9:18AM
1003508,Wildwood Growers' Market,http://www.wildwood-fl.gov,,,,,100 N. Main Street,Wildwood,Sumter,Florida,34785,January to December,sun:9:00 AM - 1:00 PM;,,,,,,,-82.040785,28.854269,Local government building grounds,5/16/2012 11:38
1003510,Malvern Farmers Market,,,,,,City Park,Malvern,Hot Spring,Arkansas,72104,,,,,,,,,-92.991,34.469,,2009
1003511,Glenside Farmers Market,http://www.theglensidefarmersmarket.com,https://www.facebook.com/pages/Glenside-Farmers-Market/217460205121061,,,,Glenside Ave. and Easton Road,Glenside,Montgomery,Pennsylvania,19038,05/03/2014 to 11/22/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-75.1535011,40.1005692,,7/27/2015 15:44
1003512,West End Farmers Market,,https://www.facebook.com/Jessesfreshslh,,,,Corner of Brighton & KOSSICK Ave.,Long Branch,Monmouth,New Jersey,7740,06/26/2014 to 11/27/2014,Thu: 11:00 AM-6:00 PM;,,,,,,,-73.9853,40.281836,Local government building grounds,4/7/2014 16:42
1003513,Brimfield Farmers Market,,,,,,Town Center Dr,Kent,Portage,Ohio,44240,,,,,,,,,-81.3458,41.1002,,May 15 2010 11:06PM
1003514,Local Roots Market & Cafe - Wooster,http://www.LocalRootsWooster.com,www.facebook.com/localrootswoo,,,www.instagram.com/localrootswoo,140 S Walnut,Wooster,Wayne,Ohio,44691,01/01/2011 to 12/31/2011,,,,,,,,-81.9414,40.7974,,4/7/2015 10:01
1003516,Andersonville Farmers Market,http://www.andersonville.org,https://www.facebook.com/andersonville?ref=bookmarks,,,,1500 W. Berwyn Ave.,Chicago,Cook,Illinois,60640,05/20/2015 to 09/02/2015,Wed: 3:00 PM-8:00 PM;,09/09/2015 to 10/14/2015,Wed: 3:00 PM-7:00 PM;,,,,,-87.6687,41.978,,3/20/2015 15:57
1003517,Uptown Market,http://www.uptownmarket.org,,,,,,Minneapolis,Hennepin,Minnesota,55408,,,,,,,,,-93.2886,44.95,,May 21 2010 11:18AM
1003518,Seguin Gardens Market,,,,,,3100 S Central Ave,Cicero,,Illinois,60804,,,,,,,,,-87.7648,41.8343,,2009
1003519,Yemassee Farmers Market,,,,,,,Yemassee,Hampton,South Carolina,29945,,,,,,,,,-80.9565,32.7639,,2009
1003520,AYA Community Markets,http://www.dreamingoutloud.org/programs/ayamarkets/,,,,,"4th Street and I Street, SW",Washington,District of Columbia,District of Columbia,20020,April to November,Sat:10:00 AM - 3:00 PM;,,,,,,,-77.0175504,38.8792834,Closed-off public street,7/18/2012 13:19
1003521,PCDC Edgewood Farmers Market,http://www.pcdcedgewoodfarmersmarket.com/#,,,,,680 Rhode Island,Washington,District of Columbia,District of Columbia,20002,June to September,Sat:9:00 AM - 1:00 PM;,,,,,,,-76.99705,38.921233,Private business parking lot,7/18/2012 12:54
1003522,Orangeville Farmers Market,,,,,,Richland /creek Trailhead W. High St,Orangville,Stephenson,Illinois,62450,,,,,,,,,-89.6505,42.4694,,2009
1003524,Cheyenne Winter Farmers' Market,,https://www.facebook.com/Cheyennewintermarket,,,,121 W. 15th Street,Cheyenne,Laramie,Wyoming,82001,01/01/2015 to 12/31/2015,Sat: 10:00 AM-2:00 PM;,,,,,,,-104.81422,41.131978,,4/2/2015 16:51
1003525,Yachats Farmers Market,,www.FaceBook.com/YachatsFarmersMarket,,,,Hwy 101 and 4th Street,Yachats,Lincoln,Oregon,97498,May to October,sun:9:00 AM - 2:00 PM;,,,,,,,-124.1044104,44.3123618,Other,5/17/2012 23:20
1003526,Capitol Farmers Market II,,,,,,2625 State St.,Bismarck,Burleigh,North Dakota,58505,,,,,,,,,-100.772,46.835,,Apr 16 2010 12:59AM
1003527,Capital Farmers Market I,,,,,,900 26th St S.,Bismarck,Burleigh,North Dakota,,,,,,,,,,-100.753,46.7949,,Apr 16 2010  1:07AM
1003529,The Great Sidney Farmers Market,http://www.downtownsidney.com,,,,,101 S. Ohio Avenue - Floor 2,Sidney,Shelby,Ohio,45365,June to October,Sat:8:00 am - 12:00 pm;,,,,,,,-84.1568,40.2854,Local government building grounds,4/4/2011 15:45
1003531,Glenwood's  Downtown Market,http://www.glenwoodmarket.com,https://www.facebook.com/glenwoodmarket?ref=hl,,,,"Centennial Park,  9th and Grand Avenue",Glenwood Springs,Garfield,Colorado,81601,06/10/2014 to 09/09/2014,Tue: 4:00 PM-8:00 PM;,,,,,,,-107.324584,39.54558,Closed-off public street,3/13/2014 19:35
1003532,Rochester Public Market,http://www.cityofrochester.gov/publicmarket,,,,,280 North Union Street,Rochester,Monroe,New York,14609,January to December,Tue:6:00 AM - 1:00 PM;Thu:6:00 AM - 1:00 PM;Sat:5:00 AM - 3:00 PM;,,,,,,,-77.5896539,43.1653921,Local government building grounds,5/17/2012 6:53
1003533,Nunda Farmers Market,http://www.nundachamber.com,,,,,On the Square at the intersection of Rtes 408 & 436,Nunda,Livingston,New York,,,,,,,,,,-77.9425,42.5795,,2009
1003534,Lockport Farmers Market,http://www.elockport.com,,,,,Pine Street and Walnut St,Lockport,Niagara,New York,14094,,,,,,,,,-78.6919,43.1688,,2011
1003535,Mechanicsville Farmers Market,,,,,,Downtown area,Mechanicsville,Cedar,Iowa,52306,,,,,,,,,-91.2527,41.9061,,2009
1003536,Nevada County Farmers Market,,,,,,11078 West First Street North,Prescott,Nevada,Arkansas,71857,,,,,,,,,-93.3757,33.8069,,2009
1003537,Whittemore Farmers Market,,,,,,Times Square,Whittemore,Kossuth,Iowa,50598,,,,,,,,,-94.422,43.0647,,2009
1003539,Aventura  mall market,http://www.rhemrketcompany.org,,,,,19501 biscayne boulevard,adventura,Miami-Dade,Florida,33138,February to September,Sat:10:00 AM - 9:30 PM;sun:12:00 PM - 8:00 PM;,,,,,,,-80.17362,25.87024,Other,5/1/2012 15:38
1003540,The Surfside Marketplace,http://www.themarketcompany.org,,,,,95th and Collins Avenue,Miami,Miami-Dade,Florida,33154,,,,,,,,,-80.1226,25.8853,,2009
1003541,Hollywood Market @ Young Circle,http://www.themarketcompany.org,,,,,1 Young Circle,Hollywood,Broward,Florida,33022,,,,,,,,,-80.1192,25.9926,,Jun  1 2010  2:44PM
1003542,Memorial Regional Hospital Market,http://www.themarketcompany.org,,,,,3501 Johnson Street,Hollywood,Broward,Florida,33021,,,,,,,,,-80.1814,26.0197,,Jun  1 2010  2:50PM
1003543,Mary Brickell Village Market,http://www.themarketcompany.org,,,,,900 S Miami Avenue,Miami,Miami-Dade,Florida,33130,,,,,,,,,-80.1935,25.7652,,Jun  1 2010  2:54PM
1003544,Jackson Memorial Foundation Green Market,http://www.themarketcompany.org,,,,,1611 NW 12th Avenue,Miami,Miami-Dade,Florida,33136,,,,,,,,,-80.213,25.7912,,Jun  4 2010 10:20AM
1003545,Collins Park Sunday Market,http://www.themarketcompany.org,,,,,Collins Avenue & 22nd Street,Miami Beach,Miami-Dade,Florida,33139,,,,,,,,,-80.1283,25.7975,,2009
1003546,Mayfair Green Market,http://www.themarketcompany.org,,,,,2911 Grand Avenue,Coconut Grove,Miami-Dade,Florida,33133,,,,,,,,,-80.2406,25.7283,,2009
1003547,Normandy Village Marketplace,http://www.themarketcompany.org,,,,,Rue Vendome @ 71st Street,Miami Beach,Miami-Dade,Florida,33141,January to December,Sat:9:00 AM - 5:00 PM;,,,,,,,-80.1287,25.85537,Closed-off public street,5/1/2012 15:44
1003549,Sunset Marketplace,http://www.themarketcompany.org,,,,,5701 SW 72nd Street,South Miami,Miami-Dade,Florida,33143,January to December,Sat:9:00 AM - 7:00 PM;,,,,,,,-80.2854382,25.7044957,,5/2/2012 11:29
1003550,Barry University Green Market,http://www.themarketcompany.org,,,,,11300 NE 2nd Avenue,Miami Beach,Miami-Dade,Florida,33139,,,,,,,,,-80.1967,25.8785,,2011
1003551,UM Green Market,http://www.themarketcompany.org,,,,,,Miami Beach,Miami-Dade,Florida,33139,,,,,,,,,-80.1361,25.7955,,2011
1003552,The Palmetto Bay Marketplace,http://www.themarketcompany.org,,,,,S.W. 174th and 97th Avenue Palmetto Bay,Miami,Miami-Dade,Florida,33157,,,,,,,,,-80.3487,25.6083,,2009
1003553,Lincoln Road Farmers Market,http://www.themarketcompany.orgwww.themarketcompany.org,,,,,Lincoln Road (between Washington and Meridian),Miami,Miami-Dade,Florida,33139,January to December,sun:9:00 AM - 6:30 PM;,,,,,,,-80.13394,25.79059,,5/2/2012 11:19
1003554,Roosevelt Community Farmers' Market,http://www.rooseveltfarmersmarket.com,https://www.facebook.com/groups/RooseveltCommunityRevitalization/,https://twitter.com/rcrgli,http://www.youtube.com/watch?v=QzvP80lVnkk&feature=related; and http://www.youtube.com/watch?v=H1G5d4BUwbk&feature=player embedded,www.rcrgli.org,380 Nassau Road (Parking Lot),Roosevelt,Nassau,New York,11575,07/10/2016 to 10/30/2016,Sun: 11:00 AM-4:00 PM;,,,,,,,-73.591334,40.681772,,6/27/2016 23:12
1003555,Healthier Heart Farmers Market at Trinity Cathedral,,,,,,801 West State Street,Trenton,Mercer,New Jersey,8625,,,,,,,,,-74.7875,40.2296,,2009
1003559,Greenlife Sunday Afternoon Local Market,http://www.greenlifegrocery.com,,,,,70 Merrimon Avenue,Asheville,Buncombe,North Carolina,28801,,,,,,,,,-82.5542,35.6024,,2009
1003560,Lawrenceburg Farmers Market,,,,,,Lawrenceburg Public Library,Milan,Ripley,Indiana,47031,,,,,,,,,-84.8498,39.0916,,2009
1003561,Callaway Gardens Farmers Market,http://www.callawaygardens.com/info/calendar/calendar.farmers-market.event.aspx,,,,,"U. S. Hwy. 27, Callaway Gardens Beach Gate",Pine Mountain,Harris,Georgia,31822,06/01/2012 to 10/31/2012,,,,,,,,-84.846618,32.847217,Other,3/31/2014 15:49
1003562,Agritopia Farm Stand,http://www.thefarmatagritopia.com,https://www.facebook.com/TheFarmAtAgritopia,https://twitter.com/AgritopiaFarm,,https://instagram.com/agritopiafarm/,3000 E. Ray Road (Higley & Ray),Gilbert,Maricopa,Arizona,85233,01/01/2015 to 12/31/2015,,,,,,,,-111.726215,33.321658,,8/13/2015 0:14
1003563,Dawson County Farmers Market,http://www.caes.uga.edu/extension/dawson/DawsonCountyFarmersMarket.html,,,,,298 Academy Avenue,Dawsonville,Dawson,Georgia,30534,07/03/2013 to 09/28/2013,Wed: 7:30 AM-10:30 AM;Sat: 7:30 AM-10:30 AM;,,,,,,,-84.119596,34.420216,Local government building grounds,6/17/2013 8:53
1003564,Wilkinsburg Farmers Market,,,,,,South Avenue,Wilkinsburg,Allegheny,Pennsylvania,15221,,,,,,,,,-79.8954,40.4489,,2009
1003565,Chatham (Chicago) Farmers Market,,,,,,E 87th Pl at S Langley Ave,Chicago,,Illinois,60619,,,,,,,,,-87.6014,41.7358,,2009
1003568,Estacada Farmers Market,http://www.estacadafarmersmarket.com,,,,,Third and Broadway,Estacada,Clackamas,Oregon,97023,May to October,,,,,,,,-122.335,45.2879,Private business parking lot,4/26/2011 21:08
1003569,Chatham Farmers Market,,,,,,15 Church Street (Rte 203),Chatham,Columbia,New York,,,,,,,,,,-73.6016,42.3568,,2009
1003570,Cape Coral Farmers' Market,http://www.capecoralfarmersmarket.com,https://www.facebook.com/pages/Cape-Coral-Farmers-Market/162197597146492,https://twitter.com/capecoralfarmer,,,SE 10th Pl. & SE 47th Terr,Cape Coral,Lee,Florida,33904,10/01/2016 to ,Sat: 8:00 AM-1:00 PM;,,,,,,,-81.952876,26.564741,,6/27/2016 14:18
1003571,Arlington Heights Farmers Market,,,,,,N. Arlington Heights Rd. at E. Eastman St.,Arlington,Cook,Illinois,60004,,,,,,,,,-87.9808,42.086,,2009
1003573,Mountain Valley Farmers Market,,,,,,Old Courthouse Square,Hayesville,Clay,North Carolina,28904,,,,,,,,,-83.7449,35.0645,,2009
1003574,Downtown Waterville Farmers' Market,http://www.watervillefarmersmarket.org,,,,,Corner of Appleton & Main Streets,Waterville,Kennebec,Maine,4901,,,,,,,,,-69.631,44.5512,,Apr 19 2010  2:08PM
1003575,Ashdown Farmers Market,,,,,,Block of East Main St.,Ashdown,Little River,Arkansas,71822,,,,,,,,,-94.131,33.6747,,2009
1003576,Central Kenai Peninsula Farmers Market,http://www.alaskaartguild.com,,,,,Intersection of E. Corral Avenue & Soldotna,Soldotna,Kenai Peninsula,Alaska,99669,,,,,,,,,-151.068,60.4928,,Apr 25 2010  1:13AM
1003578,North Manchester Farmers' Market,,https://www.facebook.com/groups/325141357105/,,,,500 East Main Street,North Manchester,Wabash,Indiana,46962,05/02/2015 to 10/31/2015,Wed: 4:00 PM-6:30 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-85.764052,40.999512,,3/24/2015 14:26
1003582,El Reno Farmers Market,http://www.elrenomainstreet.com,,,,,100 South Choctaw Ave.,El Reno,Canadian,Oklahoma,73036,06/15/2013 to 09/28/2013,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-97.9549,35.5331,Private business parking lot,6/27/2013 16:24
1003583,Soledad FM,,,,,,Encinal St. & Front St.,Soledad,Monterey,California,,,,,,,,,,-121.33,36.4275,,2011
1003585,Farmers Market at Journal Square,http://www.loewsjersey.org,www.facebook.com/pages/Journal-Square-Farmers-Market/234262633256485,,,,Kennedy Blvd. at Journal Square,Jersey City,Hudson,New Jersey,7306,06/14/2013 to 12/20/2013,Wed: 11:00 AM-7:30 PM;Fri: 11:00 AM-7:30 PM;,,,,,,,-74.0639,40.7316,Other,6/17/2013 12:59
