FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,updateTime
1000589,Downtown Clermont Farmer's Market,http://www.clermontdowntownpartnership.org,,,,,691 W. Montrose Street,Clermont,Lake,Florida,34712,,,,,,,,,-81.767753,28.554926,Closed-off public street,6/11/2013 15:18
1000590,Windermere Farmer's Market,,https://www.facebook.com/WindermereFarmersMarket,,,,520 Main Street,Windermere,Orange,Florida,34786,01/01/2014 to 12/31/2014,Fri: 9:00 AM-2:00 PM;,,,,,,,-81.535503,28.494836,Closed-off public street,4/1/2014 10:05
1000591,Upper Arlington Farmers' Market,http://www.uaoh.net/recreation/division.php?fDD=91-670,,,,,1945 Ridgeview Rd,Upper Arlington,Franklin,Ohio,43221,May to October,Wed:3:30 pm - 6:30 pm;,,,,,,,-83.0639,40.0157,Local government building grounds,5/15/2011 16:25
1000593,Sanger Farmers' Market & Street Faire,,,,,,7th and N Streets,Sanger,Fresno,California,93657,09/06/2014 to 09/27/2014,Sat: 5:00 PM-9:00 PM;,,,,,,,-119.557378,36.706334,Closed-off public street,3/31/2014 18:49
1000596,Smithfield Farmers Market,http://www.smithfieldfarmersmarket.org/,https://www.facebook.com/smithfieldfarmersmarket,,,,319B Main Street,Smithfield,Isle of Wight,Virginia,23430,04/06/2014 to 10/25/2014,Sun: 9:00 AM-12:00 PM;,,,,,,,-76.631282,36.981723,Private business parking lot,4/24/2014 10:56
1000598,Raymond Farmers Market,http://www.raymondareanews.com/thingstodo/frmrsmkt.html,,,,,64 Freetown Rd,Raymond,Rockingham,New Hampshire,3077,June to September,Tue:3:00 PM - 6:30 PM;,,,,,,,-71.165904,43.020729,Private business parking lot,4/26/2012 13:58
1000599,Waunakee Farm Market,,,,,,Waun_A_Bowl prking lot,Waunakee,Dane,Wisconsin,53946,,,,,,,,,-89.4528,43.1821,,2009
1000601,Geauga Family Farm Market,,,,,,4645 Mayfield Rd.,South Euclid,Cuyahoga,Ohio,,,,,,,,,,-81.5123,41.5198,,2009
1000603,Market on Central - Farmers Market in Historic Downtown Fort Dodge,http://www.fdmarketoncentral.com,https://www.facebook.com/marketoncentral,,,,7th to 10th Street on Central Avenue,Fort Dodge,Webster,Iowa,50501,06/14/2014 to 09/27/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-94.1869,42.505204,Closed-off public street,3/15/2014 10:49
1000604,Rhinebeck Farmers Market,http://www.rhinebeckfarmersmarket.com,https://www.facebook.com/RhinebeckFarmersMarket?ref=ts,https://twitter.com/rhinebeckmkt,,https://www.instagram.com/rhinebeckmkt/,80 East Market St,Rhinebeck,Dutchess,New York,12572,,Sun: 10:00 AM-2:00 PM;,,,,,,,-73.908961,41.92677,,9/21/2016 15:23
1000605,Rhinebeck Farmers Market,http://www.rhinebeckfarmersmarket.com,https://www.facebook.com/RhinebeckFarmersMarket?ref=hl,https://twitter.com/rhinebeckmkt,https://www.youtube.com/watch?v=3hL6h3Nhft4,http://instagram.com/rhinebeckfarmersmarket,61 East Market St,Rhinebeck,Dutchess,New York,12572,05/08/2016 to 11/20/2016,Sun: 10:00 AM-2:00 PM;,,,,,,,-73.91021,41.92738,,9/21/2016 15:22
1000606,Woodstock Farm Festival,http://www.woodstockfarmfestival.com,,,,,6 Maple Lane,Woodstock,Ulster,New York,12498,June to October,Wed:3:30 pm - 7:00 pm;,,,,,,,-74.1181,42.0405,Private business parking lot,4/4/2011 16:18
1000608,Whistle Stop Park Farmers Market,,,,,,103 4th St NE,Dilworth,Clay,Minnesota,56529,07/11/2013 to 09/26/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-96.697755,46.876886,Other,6/17/2013 11:43
1000609,Nashville Chamber of Commerce Market,http://www.nashvillechamber@sbcglobal.net,,,,,South side of Courthouse,Nashville,Washington,Illinois,62263,,,,,,,,,-89.3902,38.3374,,2009
1000610,Monroe County Farmers Market,,,,,,Main street,Stroudsburg,Monroe,Pennsylvania,18360,,,,,,,,,-75.1941,40.9854,,2009
1000611,Norwalk Farmers Market,,https://www.facebook.com/pages/Norwalk-Farmers-Market/155311025552,,,,2 Church Street,Norwalk,Huron,Ohio,44857,06/01/2012 to 10/31/2012,Sat: 9:00 AM-12:00 PM;,,,,,,,-82.617223,41.241406,Other,3/14/2014 11:41
1000612,Lyme Farmers Market,http://www.farmcoffee.com,,,,,78 Bill Hill Rd,Lyme,New London,Connecticut,6371,06/01/2013 to 10/19/2013,Sat: 9:00 AM-12:30 PM;,,,,,,,-72.335758,41.359722,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",3/31/2014 15:54
1000613,Cleburne County Farmers Market,,,,,,1401 Ross street,Heflin,Cleburne,Alabama,36264,07/08/2014 to ,Tue: 7:00 AM-;Thu: 1:00 PM-;,,,,,,,-85.596408,33.502928,Other,4/1/2014 9:37
1000614,Logan County Farmers Market,,https://www.facebook.com/pages/Logan-County-Farmers-Market/117396318274013,,,,Corner of Chillicothe and Detroit Street,Bellefontaine,Logan,Ohio,43311,05/01/2014 to 10/04/2014,Sat: 8:30 AM-12:00 PM;,,,,,,,-83.7617721,40.359847,,7/14/2016 16:37
1000615,Virgil Farmer's Market,,,,,,4 Corners,Virgil,Cortland,New York,13045,,,,,,,,,-76.1956,42.5104,,May 25 2010  8:52PM
1000616,Market on the Hill,,,,,,Old Shell Road and University Boulevard,Mobile,Mobile,Alabama,36606,05/23/2013 to 07/24/2013,,,,,,,,-88.174004,30.689057,,3/21/2014 15:29
1000617,King Estate Market Place,http://www.kingestate.com,,,,,20 Miles SW of Eugene near Lorane,Eugene,Hood River,Oregon,97405,,,,,,,,,-121.531,45.6905,,2009
1000620,Salem Farmers Market,http://www.salemcitynj.com,,,,,155 W. Broadway,Salem,Salem,New Jersey,8079,May to August,Thu:10:00 AM - 2:00 PM;,,,,,,,-75.468051,39.572153,Healthcare Institution,5/15/2012 9:17
1000621,Immanuel Indoor Farmers Market,,,,,,616 Lake St.,Evanston,,Illinois,60201,,,,,,,,,-87.6812,42.0441,,2009
1000622,West Elm Street Farmers Market,,,,,,3000 W. Elm Street,Lima,Allen,Ohio,,,,,,,,,,-84.159,40.737,,2009
1000623,Farm Fresh Farmers Market,,,,,,3302 Agency St.  Dollar General parking lot,Burlington,Des Moines,Iowa,52601,,,,,,,,,-91.1428,40.815,,2009
1000625,Nebraska City Farmers Market,http://www.NebraskaCity.com,,,,,Central Ave. between 9th & 10th St.,Nebraska City,Otoe,Nebraska,68410,,,,,,,,,-95.8552,40.6775,,2009
1000626,Chatham Mills Farmers' Market,http://www.chathammillsfarmersmarket.com,www.facebook.com/Chatham-Mills-Farmers-Market,,,,480 Hillsboro St,Pittsboro,Chatham,North Carolina,27312,04/04/2015 to 09/26/2015,Sat: 8:00 AM-1:00 PM;,10/03/2015 to 12/26/2015,Sat: 10:00 AM-1:00 PM;,,,,,-79.175913,35.726962,,3/19/2015 14:08
1000628,Macungie Farmers Market,http://www.macungiefarmersmarket.com,https://www.facebook.com/macungiefarmersmarket,,,,100 N. Walnut Street,Macungie,Lehigh,Pennsylvania,18062,05/15/2014 to 10/30/2014,Thu: 4:00 PM-7:00 PM;,,,,,,,-75.549502,40.515137,Other,3/14/2014 11:35
1000629,Plain City Farmers Market,http://uptownplaincity.com/,https://www.facebook.com/plaincityfarmersmarket,,,,South Chillicothe St. and Main St.,Plain City,Madison,Ohio,43064,07/04/2015 to 10/08/2015,Thu: 4:30 PM-7:00 PM;,,,,,,,-83.26707,40.10798,,4/14/2015 12:10
1000631,Logan County Farmers Market,http://www.ces.ca.uky.edu/logan/,,,,,255 John Paul Rd.,Russellville,Logan,Kentucky,42276,05/01/2011 to 10/31/2011,Tue: 12:00 PM-4:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-86.8868,36.865,Other,3/31/2014 17:49
1000632,Helena Market Days,,,,,,4151 Helena Road,Helena,Shelby,Alabama,35080,,,,,,,,,-86.8436,33.2947,,2009
1000634,Historic West Main Street Farmers Market,,https://www.facebook.com/mainstreetfarmmarket,https://twitter.com/west_main_st,westmainfarmersmarket ,Instagram:  main_street_market,1936 West Main Street,Fort Wayne,Allen,Indiana,46808,05/08/2015 to 10/16/2015,Fri: 3:00 PM-8:00 PM;,,,,,,,-85.1679,41.0787,,3/24/2015 11:32
1000635,Donnellson Farmers Market,,,,,,Railroad Park on Main Street,Donnellson,Lee,Iowa,52625,,,,,,,,,-91.5645,40.6462,,2009
1000636,Get Fresh Maui,http://www.getfreshmaui.com,,,,,Honopiilani HWY,Maui,Maui,Hawaii,96761,,,,,,,,,-156.657,20.8491,,May 25 2010  2:52PM
1000637,Mayo Farmers Market,,,,,,123 CR 300 Veterans Memorial Park,Mayo,Lafayette,Florida,32066,,,,,,,,,-83.2292,29.962,,2009
1000641,Lawson Farmers' Market,,,,,,"Downtown square, across form Lawson Super grocery store in Lawson MO",Lawson,Ray,Missouri,64062,,,,,,,,,-94.2043,39.4376,,2009
1000647,"Montrose Riverfront, Inc. Farmers Market",,,,,,201 N First Street,Montrose,Lee,Iowa,52639,May to September,Tue:4:00 pm - 6:00 pm;,,,,,,,-91.4159,40.534,Private business parking lot,4/15/2011 19:13
1000648,The Warrington Farmers' Market at Valley Square,http://www.shopvalleysquare.com,,,,,Route 611 & Street Road,Warrington,Bucks,Pennsylvania,18976,,,,,,,,,-75.1386,40.2295,,Jun  2 2010 12:15PM
1000649,Mustang Kiwanis Farmers Market,http://www.mustangcommunitygarden.org/about_FM.html,,,,,470 W. Hwy 152,Mustang,Canadian,Oklahoma,73064,June to August,Sat:8:00 am - 11:00 am;,,,,,,,-97.7159,35.3915,Private business parking lot,4/18/2011 23:41
1000652,Roseville Sun City Farmers Market,,https://www.facebook.com/ShoreFresh,,,,Roseville Square Shopping Center,Auburn,Placer,California,95604,,,,,,,,,-121.911,38.0224,,2009
1000653,King's Beach Farmers Market,http://www.foothillfarmersmarket.com,,,,,Highway 28 & Coon St.,Kings Beach,Placer,California,96143,,,,,,,,,-120.15,39.15,,2009
1000654,Lake of the Pines Farmers Market,http://www.foothillfarmersmarket.com,,,,,Highway 49 at Wolf Road,Grass Valley,Nevada,California,95949,,,,,,,,,-121.123,38.9853,,2009
1000655,Auburn Dewitt Center Farmers Market,http://www.foothillfarmersmarket.com,,,,,"DeWitt Center, B Avenue at First Street",Auburn,Placer,California,95602,,,,,,,,,-121.098,38.9218,,2009
1000656,Colfax Farmers Market,http://www.foothillfarmersmarket.com,,,,,Main Street at California Street,Colfax,Placer,California,95713,,,,,,,,,-120.957,39.0884,,2009
1000657,Foresthill Farmers Market,http://www.foothillfarmersmarket.com,,,,,On Foresthill Road,Foresthill,Placer,California,95631,,,,,,,,,-120.852,39.0092,,2009
1000658,Homewood Farmers Market,http://www.foothillfarmersmarket.com,,,,,"Homewood Ski Resort, Parking Lot of Hwy. 89",Homewood,Placer,California,96141,,,,,,,,,-120.169,39.0978,,2009
1000659,Rocklin Farmers Market,http://www.foothillfarmersmarket.com,,,,,Park Drive at Stanford Ranch Road,Rocklin,Placer,California,95677,,,,,,,,,-121.191,38.7442,,2009
1000660,Roseville Square Farmers Market,http://www.foothillfarmersmarket.com,,,,,Harding & Douglas St.,Roseville,Placer,California,95678,,,,,,,,,-121.311,38.6978,,2009
1000661,Tahoe City Thursday CFM,http://www.foothillfarmersmarket.com,,,,,Common's Beach,Tahoe City,Placer,California,96145,,,,,,,,,-120.156,39.1741,,2009
1000664,Roseville Kaiser Permanente Farmers Market,http://www.foothillfarmersmarket.com,,,,,1600 Eureka Road,Roseville,Placer,California,95661,,,,,,,,,-121.247,38.7477,,2009
1000665,Waldorf Farmers Market,http://www.waldorffarmersmarket.com,https://www.facebook.com/pages/Waldorf-Farmers-Market/157000144324225,,,,10400 O'DONNELL PL,Waldorf,Charles,Maryland,20601,05/03/2014 to 11/22/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-76.931468,38.619894,Private business parking lot,3/15/2014 13:48
1000666,Kirkland Wedneseday Market,http://www.kirklandmarket.org,,@KirklandWMarket,,,"Marina Park, 25 lakeshore plz ",Kirkland,King,Washington,98033,06/03/2015 to 09/23/2015,Wed: 2:00 PM-7:00 PM;,,,,,,,-122.208821,47.6754967,,3/24/2015 15:53
1000668,Williston Farmers Market,http://www.willistonfarmersmarket.com,,,,,"Route 2, On the Village Green",Willston,Chittenden,Vermont,5495,,,,,,,,,-73.0756,44.4392,,Apr 19 2010  8:10AM
1000670,Tuxedo Farmers' Market,http://www.tuxedofarmersmarket.com,https://www.facebook.com/groups/83763788078/,,,,240 Route 17,Tuxedo,Orange,New York,10987,06/18/2016 to 11/19/2016,Sat: 9:00 AM-2:00 PM;,,,,,,,-74.1844974,41.1944787,,6/27/2016 12:59
1000672,Southwest Harbor Farmers' Market,,,,,,315 Main Street,Southwest Harbor,Hancock,Maine,4679,June to October,Fri:9:00 AM - 1:00 PM;,,,,,,,-68.3214,44.27766,"Faith-based institution (e.g., church, mosque, synagogue, temple)",4/26/2012 15:15
1000673,Milbridge Farmer's Market,,,,,,Main St,Milbridge,Washington,Maine,,May to September,Sat:9:00 AM - 12:00 PM;,,,,,,,-67.8900241,44.5421092,Private business parking lot,4/26/2012 15:21
1000674,Port Wing Farmers Market,,,,,,,Port Wing,Bayfield,Wisconsin,54865,,,,,,,,,-91.383,46.78,,2009
1000675,Downtown Ypsilanti Farmers' Market,http://www.growinghope.net,www.facebook.com/ypsilantifarmersmarkets,,,,,Ypsilanti,Washtenaw,Michigan,48197,05/07/2013 to 10/29/2013,Tue: 2:00 PM-6:00 PM;,,,,,,,-83.61675,42.239797,Closed-off public street,6/17/2013 14:38
1000676,Osceola Farmer's Market,,,,,,"The Millpond, Cascade st",osceola,Polk,Wisconsin,54020,06/07/2013 to 10/18/2013,Fri: 2:00 PM-6:00 PM;,,,,,,,-92.705212,45.319565,Local government building grounds,6/25/2013 12:58
1000681,Scarborough Farmers' Market,http://www.scarboroughfarmersmarket.com,https://www.facebook.com/scarboroughfarmersmarket,,,,259 U. S. Route One,Scarborough,Cumberland,Maine,4070,06/02/2013 to 10/27/2013,Sun: 9:00 AM-1:00 PM;,,,,,,,-70.3393,43.5901,,3/19/2015 12:46
1000683,Apple Country Farmers Market,http://www.applecountryorchards.com,,,,,19th and Ave A,Lubbock,Lubbock,Texas,79401,June to September,Mon:9:00 AM - 5:30 PM;Tue:9:00 AM - 5:30 PM;Wed:9:00 AM - 5:30 PM;Thu:9:00 AM - 5:30 PM;Fri:9:00 AM - 5:30 PM;Sat:9:00 AM - 5:30 PM;,,,,,,,-101.8364,33.57785,Other,5/25/2012 20:45
1000685,Apple Country Farmers Market,http://www.applecountryorchards.com,,,,,12206 E. Hwy 62,Idalou,Lubbock,Texas,79329,January to December,Mon:9:00 AM - 6:00 PM;Tue:9:00 AM - 6:00 PM;Wed:9:00 AM - 6:00 PM;Thu:9:00 AM - 6:00 PM;Fri:9:00 AM - 6:00 PM;Sat:9:00 AM - 6:00 PM;sun:9:00 AM - 4:00 PM;,,,,,,,-101.611862,33.666336,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",5/25/2012 20:45
1000686,Williamsburg Farmers Market,,https://www.facebook.com/pages/Williamsburg-Farmers-Market/191504654205734,,,,Williamsburg city park,Williamsburg,Iowa,Iowa,52361,05/23/2014 to 10/17/2014,Fri: 4:00 PM-6:00 PM;,,,,,,,-92.0092,41.6615,Local government building grounds,3/14/2014 12:42
1000687,Joliet Farmers' Market,http://www.jolietdowntown.com,,,,,Chicago Street from Van Buren to Jefferson Street,Joliet,Will,Illinois,60432,June to September,Fri:8:00 am - 2:00 pm;,,,,,,,-88.0815,41.5254,Closed-off public street,5/6/2011 14:50
1000688,Minnetrista's Farmers Market,http://www.minnetrista.net,,,,,1200 n Minnetrista Parkway,Muncie,Delaware,Indiana,47303,January to December,Wed:3:30 pm - 5:30 pm;Sat:8:00 am - 12:00 pm;,,,,,,,-85.3969,40.2275,Private business parking lot,2/21/2012 16:22
1000689,UAB Farmers Market,,,,,,18th Street South and 6th Ave. South,BIRMINGHAM,Jefferson,Alabama,35233,06/03/2016 to 08/26/2016,Fri: 11:00 AM-2:00 PM;,,,,,,,-86.8035,33.5057,,6/28/2016 12:33
1000690,Cedar City's Downtown Farmer's Market,http://www.extension.usu.edu/ironmg,https://www.facebook.com/ccdowntownfarmersmarket,,,,Hoover & 100 West,Cedar City,Iron,Utah,84720,07/23/2014 to 10/08/2014,Wed: 4:00 PM-7:00 PM;,,,,,,,-113.063291,37.679456,Other,4/22/2014 17:09
1000692,Glens Falls Farmers Market Association,http://www.glensfallsfarmersmarket.com,,,,,1012 State Route 9,Queensbury,Warren,New York,12804,,Mon: 3:00 PM-6:00 PM;,,,,,,,-73.6828589,43.3422259,,3/23/2015 21:53
1000694,Sycamore Mall Farmers Market,http://www.sycamoremall.com,,,,,Highway 6 & Sycamore Street,Iowa City,Johnson,Iowa,52240,,,,,,,,,-92.4618,42.6436,,2009
1000695,Holland  Farmers Market,http://www.hollandfarmersmarket.com,https://www.facebook.com/hollandfarmersmarket,,,,150 W. 8th Street,Holland,Ottawa,Michigan,49423,05/14/2014 to 12/13/2014,Wed: 8:00 AM-3:00 PM;Sat: 8:00 AM-3:00 PM;,,,,,,,-86.113329,42.790299,Closed-off public street,3/31/2014 22:38
1000698,Ilus Davis Park Farmers' Market,,,,,,"Ilus Davis Park, 11th and Oak",Kansas City,Jackson,Missouri,,,,,,,,,,-94.5827,39.1037,,2009
1000699,SUGARCREEK TOWNSHIP FARMERS' MARKET,http://www.sugarcreektownship.com/index.aspx?nid=199,,,,,6134 Wilmington Pike,Dayton (Sugarcreek Township),Greene,Ohio,45459,05/17/2013 to 10/25/2013,Fri: 3:00 PM-7:00 PM;,11/15/2013 to 04/18/2014,Fri: 3:00 PM-5:00 PM;,,,,,-84.10998367,39.65086184,Private business parking lot,6/17/2013 12:29
1000700,Big Red Barn Farmers Market,http://www.bigredbarnfarmersmarket.blogspot.com,https://www.facebook.com/BRBFarmersMarket,,,,605 Morgan Street,Davenport,Lincoln,Washington,99122,06/21/2013 to 10/11/2013,Fri: 3:00 PM-7:00 PM;,,,,,,,-118.150018,47.653904,Local government building grounds,6/10/2013 19:14
1000701,New Garden Growers Market,http://www.newgardengrowers.com,,,,,8943 Newport Gap Pike,Avondale borough,Chester,Pennsylvania,19311,05/10/2014 to 11/22/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-75.755475,39.809987,Local government building grounds,3/14/2014 10:44
1000702,Lebanon Valley Farmers Market,http://www.LVFM.wordpress.com,,,,,501 State Route 20,New Lebanon,Columbia,New York,12125,May to October,sun:10:00 AM - 2:00 PM;,,,,,,,-73.390796,42.46738,Other,5/16/2012 23:17
1000704,Cicero Farmers Market,,,,,,Port Cicero Shopping Plaza,Cicero,Hamilton,Indiana,46034,,,,,,,,,-86.0135,40.1303,,2009
1000706,Connersville/Fayette County Farmers Market,,,,,,K-Mart parking lot,Connersville,Fayette,Indiana,47331,,,,,,,,,-85.142,39.6439,,2009
1000708,Atlantic City Farmers' Market,http://www.acsid.com,,,,,1200 Atlantic Avenue between North & South Carolina Avenues,Atlantic City,Atlantic,New Jersey,8401,July to October,Thu:10:00 am - 4:00 pm;Sat:10:00 am - 4:00 pm;,,,,,,,-74.4256,39.363,Local government building grounds,1/20/2012 10:34
1000709,22nd Annual Highlands Business Partnership Farmers Market,http://www.highlandsnj.com,https://www.facebook.com/pages/Highlands-Business-Partnership-Highlands-NJ/165486543524770,,,,71 Waterwitch Avenue,Highlands,Monmouth,New Jersey,7732,06/25/2016 to 11/05/2016,Sat: 8:30 AM-2:00 PM;,,,,,,,-73.994358,40.404837,,7/6/2016 14:37
1000710,Texas Farmers' Market at Lakeline,http://www.TexasFarmersMarket.org,https://www.facebook.com/CedarParkFM?ref=hl,https://twitter.com/TFMLakeline,,"https://www.instagram.com/texasfarmersmarket/, our new farmers' market app:  https://texasfarmersmarket.spnd.st/join","Lakeline Mall parking lot, behind Sears & Dillard's",Cedar Park,Williamson,Texas,78613,,Sat: 9:00 AM-1:00 PM;,,,,,,,-97.806404,30.469332,,6/27/2016 13:21
1000712,Reedsburg Area Medical Center Farmer's Markets,http://www.ramchealth.com,,,,,2000 North Dewey Avenue,Reedsburg,Sauk,Wisconsin,53959,05/01/2015 to 10/30/2015,Fri: 11:00 AM-2:00 PM;,,,,,,,-89.993406,43.549612,,3/20/2015 14:47
1000713,Wadesville Farmers Market,,https://www.facebook.com/groups/221826011178150/,,,,7238 Hwy 66,Wadesville,Posey,Indiana,47638,06/13/2013 to 08/29/2013,Thu: 3:00 PM-6:00 PM;,,,,,,,-87.7880512,38.1048706,Other,6/10/2013 15:16
1000714,Garden of Eaton Farmers Market,,,,,,Hwy 85,Eaton,,Colorado,80615,,,,,,,,,-104.712,40.5301,,2009
1000715,East Military Farmers Market,,,,,,Mr. Movie's parking lot,Colon,,Nebraska,68018,,,,,,,,,-96.6059,41.2975,,2009
1000716,Milledgeville Marketplace Farmers' Market,http://www.milledgevillemarketplace.com,https://www.facebook.com/MilledgevilleMarketplaceFarmersMarket?ref=hl,,,,222 East Hancock Street,Milledgeville,Baldwin,Georgia,31061,04/01/2014 to 10/28/2014,Tue: 4:00 PM-7:00 PM;,,,,,,,-83.224579,33.081869,Local government building grounds,4/23/2014 8:15
1000718,USDA Beltsville Farmers' Market,,,,,,5601 Sunnyside Avenue,Beltsville,Prince George's,Maryland,20705,05/07/2015 to 10/29/2015,Thu: 10:00 AM-2:00 PM;,,,,,,,-76.909791,39.020676,,3/19/2015 14:36
1000721,Weberstown Mall Certified Farmers Market,http://www.sjcfarmersmarket.com,,,,,4994 Claremont Ave.,Stockton,San Joaquin,California,95207,04/04/2013 to 11/27/2013,Thu: 8:00 AM-1:00 PM;Sun: 8:00 AM-1:00 PM;,,,,,,,-121.308548,37.99748993,Private business parking lot,6/27/2013 23:57
1000722,Stockton Downtown Certified Farmers Market,http://www.sjcfarmersmarket.com,,,,,200 Main Street,Stockton,San Joaquin,California,95201,05/01/2013 to 10/30/2013,Wed: 8:00 AM-2:00 PM;,,,,,,,-121.287689,37.953072,Closed-off public street,6/27/2013 23:48
1000723,Downtown Tracy Certified Farmers Market,http://www.sjcfarmersmarket.com,,,,,10th Street,Tracy,San Joaquin,California,95376,05/04/2013 to 10/26/2013,Sat: 8:00 AM-1:00 PM;,,,,,,,-121.426885,37.738328,Closed-off public street,4/4/2014 11:46
1000726,Stockton Kaiser CFM,http://www.stocktonfarmersmarket.org,,,,,Kaiser Parking Lot,Stockton,San Joaquin,California,95205,,,,,,,,,-121.289,37.953,,2009
1000728,Tracy Kaiser CFM,http://www.stocktonfarmersmarket.org,,,,,Kaiser Parking Lot,Tracy,San Joaquin,California,,,,,,,,,,-121.456,37.7553,,2009
1000730,Black Hills Farmers Market Inc.,http://www.BlackHillsFarmersMarket.org,https://www.facebook/BlackHillsFarmersMarket,,,,1520 West Omaha Street,Rapid City,Pennington,South Dakota,57701,05/16/2015 to 10/31/2015,Tue: 9:00 AM-3:00 PM;Thu: 9:00 AM-3:00 PM;Sat: 9:00 AM-3:00 PM;,,,,,,,-103.244279,44.084724,,3/19/2015 23:32
1000731,Uptown Ankeny Farmers Market,http://www.uptownankeny.org,,,,,Corner of SW 3rd & SW Maple Street,Ankeny,Polk,Iowa,50023,05/17/2014 to 09/27/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-93.608108,41.729882,Private business parking lot,3/20/2014 16:32
1000732,Rice University Farmers Market,http://www.farmersmarket.rice.edu,,,,,2100 University Boulevard,Houston,Harris,Texas,77005,January to December,Tue:3:30 PM - 7:00 PM;,,,,,,,-95.410252,29.714855,Educational institution,5/7/2012 16:16
